ClientID,Age,Gender,County,LoanHeldBefore,NoOfProductsHeld,AvgTxnAmt,NoOfTxns,LastTxnAmt,LoanFlag,IncomeCategory,MerCategory
8682,41,1,Cork,0,3,663.0,45,288.6,0,Upper Middle,Accommodation
8683,58,1,Mayo,0,4,0.0,0,,0,Lower Middle,Unknown
8684,51,0,Limerick,0,4,29.0,22,160.62,0,Lower Middle,Accommodation
8685,33,1,Dublin,1,3,83.0,0,,0,Lower Middle,Unknown
8686,70,1,Dublin,1,1,3.0,42,785.52,0,Lower Middle,Hardware
8687,29,0,Dublin,0,1,131.0,38,838.33,0,Lower Middle,Transport
8688,34,1,Dublin,0,3,0.0,5,453.32,0,Lower Middle,Groceries/Perishables
8689,33,0,Dublin,1,1,297.0,62,863.72,0,Upper Middle,Accommodation
8690,46,1,Galway,0,2,0.0,5,534.34,0,Lower Middle,Accommodation
8691,27,1,Dublin,0,3,0.0,8,64.44,0,Lower Middle,Electrical Goods
8692,26,1,Dublin,0,4,1024.0,33,7.77,0,Lower Middle,Accommodation
8693,37,0,Galway,0,1,1169.0,28,75.99,0,Lower Middle,Professional Services
8694,56,0,Monaghan,0,4,352.0,22,361.17,0,Low,Education
8695,33,0,Kerry,0,3,0.0,15,30.89,0,Upper Middle,
8696,24,1,Mayo,0,3,0.0,34,735.5,0,Lower Middle,Transport
8697,46,1,Dublin,0,2,0.0,91,388.51,0,Lower Middle,Transport
8698,21,1,Dublin,0,5,861.0,0,,0,Upper,Unknown
8699,32,1,Dublin,1,4,0.0,8,547.87,0,Lower Middle,Transport
8700,67,0,Cork,0,3,6.0,8,601.02,0,Upper Middle,Entertainment
8701,30,1,Dublin,0,4,0.0,40,737.89,0,Upper Middle,Hardware
8702,62,0,Dublin,0,2,0.0,26,125.09,0,Lower Middle,Hardware
8703,42,0,Kildare,0,3,0.0,0,,0,Lower Middle,Unknown
8704,48,0,Mayo,1,1,0.0,0,,0,Upper Middle,Unknown
8705,39,0,Carlow,1,4,0.0,0,,0,Lower Middle,Unknown
8706,46,1,Offaly,1,1,28.0,0,,0,Lower Middle,Unknown
8707,64,0,Dublin,1,3,1300.0,0,,0,Lower Middle,Unknown
8708,60,0,Dublin,0,4,2486.0,0,,0,Upper,Unknown
8709,39,0,Dublin,1,5,1697.0,0,,0,Lower Middle,Unknown
8710,35,1,Offaly,1,2,0.0,23,222.95,0,Upper,Groceries/Perishables
8711,47,0,Cork,0,5,0.0,0,,0,Upper,Unknown
8712,39,0,Dublin,0,3,35.0,0,,0,Lower Middle,Unknown
8713,52,1,Dublin,1,1,604.0,54,552.92,0,Lower Middle,Groceries/Perishables
8714,42,1,Longford,0,5,0.0,29,560.29,0,Upper Middle,Transport
8715,22,0,Dublin,0,1,0.0,35,77.98,0,Upper Middle,Retail
8716,28,1,Mayo,0,2,2692.0,31,425.74,0,Lower Middle,Transport
8717,42,0,Cork,1,1,0.0,13,811.78,0,Lower Middle,Professional Services
8718,59,1,Dublin,0,2,532.0,60,205.69,0,Lower Middle,Accommodation
8719,42,0,Cork,1,3,0.0,7,712.83,0,Lower Middle,Professional Services
8720,21,0,Galway,1,5,0.0,1,139.0,0,Lower Middle,Transport
8721,33,0,Dublin,0,3,0.0,1,669.72,0,Lower Middle,Transport
8722,66,1,Cork,0,4,259.0,0,,0,Lower Middle,Unknown
8723,21,1,Dublin,0,2,19.0,0,,0,Upper Middle,Unknown
8724,43,1,Dublin,0,4,0.0,18,12.45,0,Lower Middle,Accommodation
8725,35,0,Dublin,0,2,1566.0,100,91.18,0,Lower Middle,Retail
8726,69,0,Limerick,0,3,0.0,0,,0,Upper,Unknown
8727,47,1,Dublin,0,3,84.0,3,781.99,0,Lower Middle,Professional Services
8728,28,0,Louth,1,4,288.0,0,,0,Lower Middle,Unknown
8729,56,1,Dublin,0,1,5.0,5,317.07,0,Lower Middle,Professional Services
8730,21,0,Cork,0,3,1312.0,3,349.81,0,Lower Middle,Transport
8731,55,0,Cork,0,2,1039.0,35,836.78,0,Lower Middle,Accommodation
8732,33,0,Dublin,0,1,357.0,18,474.2,0,Lower Middle,Electrical Goods
8733,69,0,Dublin,1,2,1.0,0,,0,Lower Middle,Unknown
8734,60,0,Dublin,1,2,1660.0,0,,0,Upper Middle,Unknown
8735,44,0,Laois,1,3,0.0,0,,0,Upper Middle,Unknown
8736,37,0,Kerry,1,4,168.0,100,12.96,1,Lower Middle,
8737,58,1,Dublin,1,1,721.0,2,431.61,0,Lower Middle,Transport
8738,27,1,Tipperary,0,3,0.0,0,,0,Lower Middle,Unknown
8739,46,1,Dublin,0,5,0.0,0,,0,Upper,Unknown
8740,58,1,Meath,1,2,0.0,0,,0,Upper,Unknown
8741,43,0,Dublin,0,1,0.0,12,791.36,0,Upper Middle,Transport
8742,30,0,Dublin,0,3,39.0,0,,0,Upper Middle,Unknown
8743,32,0,Dublin,0,3,1963.0,0,,0,Upper,Unknown
8744,41,1,Meath,0,1,0.0,95,65.88,0,Upper Middle,Professional Services
8745,66,1,Dublin,1,5,0.0,85,395.25,1,Lower Middle,Accommodation
8746,33,0,Outside ROI,0,1,0.0,0,,0,Lower Middle,Unknown
8747,26,0,Dublin,1,3,972.0,25,59.08,0,Low,Transport
8748,20,0,Dublin,0,4,2176.0,1,243.83,0,Lower Middle,Retail
8749,38,0,Dublin,0,4,0.0,3,130.86,0,Upper Middle,Entertainment
8750,53,1,Dublin,0,5,2016.0,0,,0,Upper,Unknown
8751,34,1,Leitrim,0,5,1387.0,0,,0,Lower Middle,Unknown
8752,40,1,Cork,0,5,1987.0,37,204.13,0,Lower Middle,Retail
8753,21,0,Tipperary,1,3,0.0,38,747.19,0,Low,Professional Services
8754,68,0,Cork,0,5,2408.0,23,639.41,0,Upper,Transport
8755,20,1,Cork,0,4,0.0,61,416.88,0,Upper Middle,Clothing
8756,43,1,Clare,0,3,0.0,26,597.69,0,Lower Middle,Clothing
8757,22,1,Limerick,0,2,0.0,83,835.53,0,Upper Middle,Accommodation
8758,50,0,Cork,0,3,0.0,36,536.11,0,Lower Middle,Groceries/Perishables
8759,69,0,Dublin,1,4,2488.0,6,358.76,0,Lower Middle,Accommodation
8760,57,0,Dublin,0,1,0.0,11,881.11,0,Upper Middle,Accommodation
8761,61,1,Cork,0,5,287.0,40,523.27,0,Upper Middle,Accommodation
8762,57,0,Louth,1,4,343.0,58,730.89,0,Upper,Legal
8763,34,1,Longford,0,1,0.0,46,649.42,0,Lower Middle,Accommodation
8764,36,0,Dublin,0,4,926.0,44,222.44,0,Upper,Accommodation
8765,51,0,Dublin,0,3,274.0,0,,0,Upper,Unknown
8766,66,0,Dublin,0,2,1.0,2,563.68,0,Lower Middle,Accommodation
8767,66,1,Dublin,0,4,0.0,39,822.45,0,Upper Middle,Transport
8768,56,0,Dublin,0,2,0.0,37,101.95,0,Lower Middle,Entertainment
8769,61,0,Kerry,0,2,0.0,26,757.59,0,Lower Middle,Financial Services
8770,23,0,Dublin,0,3,340.0,0,,0,Lower Middle,Unknown
8771,42,0,Dublin,0,3,0.0,0,,0,Upper Middle,Unknown
8772,45,0,Dublin,0,1,491.0,1,126.33,0,Lower Middle,Accommodation
8773,50,1,Dublin,1,3,0.0,14,771.29,0,Lower Middle,Groceries/Perishables
8774,64,0,Dublin,0,3,147.0,31,122.55,0,Lower Middle,Transport
8775,42,0,Dublin,0,5,218.0,12,224.46,0,Lower Middle,Transport
8776,29,1,Clare,0,2,1405.0,30,710.32,0,Lower Middle,
8777,35,1,Tipperary,0,5,60.0,0,,0,Upper Middle,Unknown
8778,49,0,Dublin,0,5,28.0,23,888.8,0,Lower Middle,Accommodation
8779,37,0,Dublin,0,4,98.0,35,877.09,0,Lower Middle,Accommodation
8780,55,0,Dublin,0,2,82.0,0,,0,Upper,Unknown
8781,52,0,Waterford,0,3,2421.0,34,437.14,0,Lower Middle,
8782,57,0,Carlow,0,1,1057.0,2,875.44,0,Lower Middle,Accommodation
8783,33,1,Laois,1,5,316.0,10,833.98,0,Lower Middle,Accommodation
8784,66,0,Monaghan,1,3,0.0,11,763.26,0,Low,Accommodation
8785,61,1,Cavan,1,2,0.0,16,864.79,0,Lower Middle,Transport
8786,32,1,Dublin,0,5,306.0,0,,0,Low,Unknown
8787,51,1,Cork,0,1,179.0,6,185.64,0,Upper Middle,Legal
8788,57,0,Dublin,1,3,733.0,0,,0,Lower Middle,Unknown
8789,58,1,Offaly,0,5,0.0,18,270.14,0,Upper Middle,Health
8790,66,0,Dublin,1,2,0.0,92,301.51,1,Lower Middle,Transport
8791,52,0,Laois,1,4,215.0,28,719.41,0,Lower Middle,Professional Services
8792,45,1,Dublin,0,5,971.0,0,,0,Low,Unknown
8793,52,0,Carlow,1,4,93.0,0,,0,Upper Middle,Unknown
8794,29,0,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
8795,61,0,Kilkenny,0,5,2418.0,10,510.98,0,Upper,Transport
8796,22,0,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
8797,63,1,Dublin,0,2,4782.0,39,340.68,1,Upper,Clothing
8798,68,1,Dublin,1,4,173.0,34,848.31,0,Lower Middle,Accommodation
8799,36,0,Limerick,1,1,0.0,0,,0,Lower Middle,Unknown
8800,42,1,Offaly,0,2,399.0,36,800.17,0,Lower Middle,Transport
8801,25,0,Cork,0,3,0.0,73,573.99,0,Lower Middle,Misc
8802,69,1,Laois,0,4,439.0,0,,0,Upper,Unknown
8803,27,0,Cork,0,2,1.0,0,,0,Lower Middle,Unknown
8804,44,0,Kilkenny,0,2,2270.0,2,375.18,0,Lower Middle,Accommodation
8805,32,0,Dublin,0,3,2685.0,3,545.97,0,Lower Middle,Transport
8806,53,0,Kerry,0,3,2950.0,6,842.71,0,Lower Middle,Accommodation
8807,42,0,Monaghan,0,4,0.0,8,344.34,0,Lower Middle,Professional Services
8808,41,1,Louth,0,1,0.0,0,,0,Lower Middle,Unknown
8809,52,0,Cork,0,2,2904.0,36,522.94,0,Lower Middle,Professional Services
8810,31,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8811,20,1,Dublin,0,4,2914.0,16,145.16,0,Upper Middle,Financial Services
8812,32,0,Louth,1,4,1096.0,6,419.53,0,Lower Middle,Legal
8813,22,1,Galway,0,3,0.0,0,,0,Lower Middle,Unknown
8814,46,1,Dublin,1,2,0.0,10,527.26,0,Upper Middle,Professional Services
8815,65,0,Outside ROI,0,2,1661.0,0,,0,Lower Middle,Unknown
8816,28,1,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8817,38,1,Cork,1,3,146.0,0,,0,Lower Middle,Unknown
8818,30,0,Dublin,0,3,2278.0,39,884.25,0,Upper Middle,Accommodation
8819,51,1,Longford,0,1,0.0,13,337.32,0,Lower Middle,Transport
8820,28,1,Cork,1,4,0.0,1,93.83,0,Upper Middle,Transport
8821,22,0,Dublin,0,2,2070.0,29,12.26,0,Lower Middle,Accommodation
8822,60,0,Dublin,0,5,0.0,30,468.23,0,Lower Middle,Hardware
8823,44,0,Dublin,0,5,0.0,5,95.57,0,Upper Middle,Accommodation
8824,63,1,Cork,1,4,1211.0,17,145.08,0,Upper Middle,Transport
8825,48,1,Dublin,0,1,105.0,36,162.34,0,Lower Middle,Entertainment
8826,51,1,Limerick,0,5,1781.0,10,701.36,0,Lower Middle,Transport
8827,24,1,Clare,0,4,0.0,66,863.81,0,Lower Middle,Accommodation
8828,63,0,Cavan,0,5,0.0,6,282.59,0,Lower Middle,Electrical Goods
8829,21,0,Dublin,0,3,111.0,0,,0,Upper,Unknown
8830,67,0,Dublin,1,5,68.0,36,849.09,0,Lower Middle,Accommodation
8831,44,0,Cork,0,4,0.0,16,521.33,0,Lower Middle,Groceries/Perishables
8832,58,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8833,51,0,Waterford,1,3,0.0,31,177.15,0,Upper Middle,Clothing
8834,70,1,Waterford,1,4,0.0,85,636.09,1,Lower Middle,Accommodation
8835,36,0,Monaghan,0,1,203.0,25,457.25,0,Upper Middle,Services
8836,61,0,Waterford,0,5,0.0,99,403.18,0,Lower Middle,Transport
8837,41,1,Kerry,0,1,45.0,6,339.54,0,Lower Middle,Electrical Goods
8838,30,0,Cork,0,2,351.0,24,328.14,0,Lower Middle,Retail
8839,53,0,Waterford,1,4,7.0,32,76.89,0,Lower Middle,Clothing
8840,56,1,Dublin,0,3,187.0,16,157.45,0,Upper,Accommodation
8841,43,0,Kildare,0,3,0.0,14,886.64,0,Upper Middle,Retail
8842,48,0,Dublin,0,5,0.0,12,831.31,0,Upper Middle,Transport
8843,67,0,Cork,0,3,0.0,5,94.86,0,Lower Middle,Transport
8844,27,0,Cork,0,1,62.0,0,,0,Upper Middle,Unknown
8845,34,0,Dublin,0,4,79.0,4,231.63,0,Upper,Accommodation
8846,38,0,Cavan,0,5,0.0,72,849.54,0,Lower Middle,Accommodation
8847,66,1,Dublin,0,3,85.0,15,469.45,0,Upper Middle,Professional Services
8848,54,0,Dublin,0,1,31.0,23,57.99,0,Lower Middle,Retail
8849,55,1,Dublin,0,5,1785.0,19,100.15,0,Lower Middle,Transport
8850,26,1,Limerick,1,5,407.0,0,,0,Lower Middle,Unknown
8851,21,1,Dublin,0,5,321.0,19,730.11,0,Lower Middle,Transport
8852,34,1,Cork,0,3,59.0,0,,0,Lower Middle,Unknown
8853,41,1,Cork,0,3,17.0,31,408.89,0,Upper,Accommodation
8854,54,0,Dublin,0,4,0.0,14,472.04,0,Lower Middle,Accommodation
8855,34,1,Dublin,0,1,17.0,0,,0,Lower Middle,Unknown
8856,30,1,Dublin,0,2,33.0,0,,0,Lower Middle,Unknown
8857,46,0,Dublin,0,3,19.0,34,457.73,0,Lower Middle,
8858,20,1,Dublin,0,4,0.0,0,,0,Upper,Unknown
8859,59,1,Cork,0,5,106.0,0,,0,Lower Middle,Unknown
8860,60,0,Dublin,0,1,0.0,39,414.23,0,Low,Entertainment
8861,29,1,Dublin,1,5,0.0,0,,0,Upper Middle,Unknown
8862,40,1,Kilkenny,1,1,1021.0,73,478.09,1,Lower Middle,Hardware
8863,51,0,Cork,1,4,37.0,83,177.17,1,Upper Middle,Accommodation
8864,24,0,Longford,1,3,119.0,21,16.92,0,Lower Middle,Retail
8865,59,0,Dublin,0,4,0.0,38,746.75,0,Upper,Hardware
8866,59,1,Louth,0,4,1937.0,0,,0,Low,Unknown
8867,46,1,Dublin,0,3,0.0,27,76.16,0,Lower Middle,Accommodation
8868,43,1,Leitrim,0,1,251.0,40,716.81,0,Upper,Accommodation
8869,62,1,Cork,1,3,16.0,26,204.07,0,Lower Middle,Accommodation
8870,29,1,Cavan,1,4,0.0,5,490.5,0,Lower Middle,Professional Services
8871,63,0,Kerry,0,3,0.0,0,,0,Lower Middle,Unknown
8872,20,0,Dublin,0,2,209.0,0,,0,Lower Middle,Unknown
8873,68,0,Longford,0,4,0.0,38,407.32,0,Lower Middle,Professional Services
8874,46,1,Cork,1,4,0.0,28,870.62,0,Upper,Financial Services
8875,69,1,Dublin,0,5,0.0,66,247.24,0,Upper,Transport
8876,51,0,Clare,0,4,0.0,6,689.5,0,Upper Middle,Accommodation
8877,29,0,Louth,1,5,1194.0,0,,0,Lower Middle,Unknown
8878,28,1,Cork,1,3,1729.0,9,171.35,0,Lower Middle,Utilities
8879,38,0,Dublin,0,3,0.0,0,,0,Upper,Unknown
8880,54,0,Galway,0,3,502.0,0,,0,Upper,Unknown
8881,44,0,Galway,0,3,960.0,21,874.34,0,Lower Middle,Retail
8882,42,1,Monaghan,1,4,1125.0,0,,0,Lower Middle,Unknown
8883,21,0,Dublin,1,2,646.0,4,658.47,0,Upper Middle,Restaurants/Dining
8884,30,0,Cork,0,2,0.0,93,676.61,0,Upper Middle,Transport
8885,60,1,Donegal,0,5,385.0,0,,0,Lower Middle,Unknown
8886,53,1,Longford,1,5,0.0,37,570.68,0,Lower Middle,Transport
8887,58,0,Dublin,0,3,0.0,55,404.82,0,Upper Middle,Professional Services
8888,43,0,Cavan,0,3,1466.0,2,6.79,0,Lower Middle,Accommodation
8889,51,0,Cork,0,1,430.0,38,495.83,0,Upper,Accommodation
8890,39,1,Kildare,0,2,0.0,67,789.29,0,Lower Middle,Professional Services
8891,53,1,Dublin,0,5,223.0,31,203.93,0,Lower Middle,Transport
8892,55,0,Cork,1,1,14.0,24,894.23,0,Lower Middle,Transport
8893,36,0,Dublin,0,2,0.0,37,285.4,0,Low,Financial Services
8894,56,1,Dublin,0,1,1231.0,11,403.02,0,Lower Middle,Accommodation
8895,38,0,Carlow,0,2,409.0,16,572.49,0,Lower Middle,Transport
8896,24,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
8897,37,0,Limerick,0,2,46.0,0,,0,Lower Middle,Unknown
8898,43,0,Cavan,0,2,864.0,9,87.89,0,Upper Middle,Accommodation
8899,37,0,Dublin,0,3,0.0,18,313.6,0,Low,
8900,55,0,Dublin,0,4,36.0,64,889.31,0,Lower Middle,Accommodation
8901,68,1,Dublin,1,4,12.0,61,476.63,0,Lower Middle,Transport
8902,59,0,Dublin,0,4,2550.0,1,602.28,0,Lower Middle,Transport
8903,52,1,Dublin,1,5,18.0,0,,0,Lower Middle,Unknown
8904,61,1,Cork,0,3,41.0,35,384.71,0,Lower Middle,Professional Services
8905,44,1,Cork,0,2,0.0,8,896.81,0,Upper Middle,Accommodation
8906,70,1,Dublin,1,1,60.0,3,119.27,0,Lower Middle,Accommodation
8907,56,0,Dublin,0,2,70.0,1,801.66,0,Lower Middle,Transport
8908,49,1,Meath,0,1,224.0,14,604.63,0,Upper,Transport
8909,67,1,Dublin,0,1,1134.0,20,533.31,0,Lower Middle,Accommodation
8910,35,1,Kildare,0,4,918.0,2,372.39,0,Lower Middle,Transport
8911,21,1,Meath,0,2,0.0,85,42.29,0,Lower Middle,Retail
8912,32,1,Dublin,0,5,23.0,24,732.33,0,Lower Middle,Accommodation
8913,24,0,Cork,0,1,2897.0,0,,0,Lower Middle,Unknown
8914,68,0,Dublin,0,3,291.0,9,830.45,0,Lower Middle,Accommodation
8915,35,1,Dublin,0,3,0.0,34,576.8,0,Lower Middle,
8916,45,0,Dublin,0,4,0.0,9,896.08,0,Lower Middle,Professional Services
8917,34,1,Cork,1,1,19.0,7,163.32,0,Lower Middle,Transport
8918,58,1,Kildare,0,2,219.0,0,,0,Lower Middle,Unknown
8919,63,1,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
8920,51,1,Cork,0,5,0.0,32,186.05,0,Lower Middle,Professional Services
8921,45,0,Carlow,1,1,2083.0,29,546.05,0,Lower Middle,Office Equipment
8922,24,0,Tipperary,0,2,179.0,6,462.04,0,Lower Middle,Hardware
8923,28,1,Dublin,0,3,0.0,15,179.16,0,Low,Professional Services
8924,54,1,Cork,0,4,0.0,0,,0,Lower Middle,Unknown
8925,45,0,Cork,0,1,0.0,34,821.48,0,Lower Middle,Transport
8926,69,1,Dublin,0,1,0.0,33,276.17,0,Upper,
8927,58,0,Dublin,1,3,0.0,38,735.54,0,Lower Middle,Professional Services
8928,56,1,Cork,1,3,0.0,8,452.38,0,Lower Middle,Accommodation
8929,60,1,Laois,1,3,0.0,0,,0,Lower Middle,Unknown
8930,35,1,Wicklow,1,3,0.0,0,,0,Lower Middle,Unknown
8931,33,0,Dublin,0,2,350.0,10,590.26,0,Upper,Accommodation
8932,26,1,Clare,0,5,0.0,1,209.81,0,Lower Middle,Accommodation
8933,54,0,Dublin,0,5,0.0,18,243.78,0,Upper Middle,Transport
8934,37,0,Kildare,0,3,0.0,58,789.4,0,Lower Middle,Transport
8935,46,1,Cork,0,3,23.0,1,718.88,0,Upper Middle,Professional Services
8936,61,1,Dublin,1,2,1112.0,0,,0,Lower Middle,Unknown
8937,29,0,Cork,1,5,0.0,0,,0,Upper,Unknown
8938,20,1,Dublin,0,2,0.0,25,15.8,0,Upper Middle,Accommodation
8939,60,0,Dublin,0,1,70.0,0,,0,Lower Middle,Unknown
8940,42,1,Dublin,0,3,376.0,0,,0,Lower Middle,Unknown
8941,23,1,Dublin,0,1,25.0,35,687.07,0,Upper,Groceries/Perishables
8942,52,0,Dublin,0,3,2634.0,8,686.98,0,Upper Middle,Retail
8943,39,1,Dublin,1,2,900.0,11,841.86,0,Lower Middle,Retail
8944,69,0,Dublin,0,1,0.0,30,879.39,0,Lower Middle,Accommodation
8945,65,1,Dublin,0,2,144.0,7,842.34,0,Lower Middle,Accommodation
8946,48,1,Dublin,0,4,370.0,0,,0,Lower Middle,Unknown
8947,100,0,Dublin,1,4,0.0,0,,0,Upper Middle,Unknown
8948,33,1,Kerry,0,1,0.0,3,702.8,0,Lower Middle,Professional Services
8949,50,1,Kilkenny,0,3,2991.0,0,,0,Lower Middle,Unknown
8950,48,1,Cork,0,2,0.0,3,643.73,0,Lower Middle,Entertainment
8951,31,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
8952,30,1,Outside ROI,0,4,58.0,0,,0,Upper,Unknown
8953,26,0,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
8954,27,0,Dublin,0,4,206.0,32,294.15,0,Lower Middle,Entertainment
8955,49,1,Cork,0,5,90.0,2,545.85,0,Upper,Professional Services
8956,40,1,Offaly,0,1,0.0,8,458.71,0,Upper,Clothing
8957,66,0,Dublin,0,4,2630.0,5,678.24,0,Lower Middle,Financial Services
8958,40,1,Mayo,0,1,316.0,5,243.83,0,Lower Middle,Accommodation
8959,69,0,Dublin,0,3,41.0,0,,0,Lower Middle,Unknown
8960,36,0,Dublin,1,3,0.0,1,706.9,0,Lower Middle,Accommodation
8961,35,0,Dublin,0,1,2115.0,5,334.6,0,Upper,Accommodation
8962,32,0,Dublin,0,3,0.0,21,391.0,0,Upper Middle,Professional Services
8963,37,0,Cork,1,2,1785.0,0,,0,Lower Middle,Unknown
8964,55,1,Offaly,0,2,0.0,23,191.85,0,Lower Middle,
8965,26,1,Offaly,0,1,8782.0,29,597.02,1,Lower Middle,Groceries/Perishables
8966,55,1,Louth,0,3,31.0,23,147.27,0,Upper Middle,Memberships
8967,54,1,Dublin,0,1,134.0,7,307.18,0,Lower Middle,Health
8968,29,1,Dublin,0,5,1721.0,38,564.1,0,Upper Middle,Groceries/Perishables
8969,39,1,Tipperary,1,3,0.0,0,,0,Lower Middle,Unknown
8970,43,0,Dublin,0,2,0.0,0,,0,Lower Middle,Unknown
8971,50,1,Dublin,0,2,0.0,8,645.76,0,Lower Middle,Accommodation
8972,30,0,Kilkenny,0,2,30.0,0,,0,Lower Middle,Unknown
8973,43,1,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
8974,52,1,Kilkenny,0,5,122.0,10,554.9,0,Lower Middle,Entertainment
8975,62,0,Donegal,1,1,2756.0,0,,0,Upper Middle,Unknown
8976,66,0,Cork,0,5,1846.0,0,,0,Lower Middle,Unknown
8977,45,0,Dublin,1,1,428.0,99,559.68,1,Lower Middle,Financial Services
8978,36,0,Dublin,0,4,16.0,0,,0,Lower Middle,Unknown
8979,67,0,Dublin,0,5,0.0,40,547.31,0,Lower Middle,Transport
8980,24,1,Dublin,0,2,0.0,0,,0,Lower Middle,Unknown
8981,24,1,Laois,1,5,0.0,0,,0,Lower Middle,Unknown
8982,21,1,Dublin,0,4,304.0,0,,0,Upper Middle,Unknown
8983,47,0,Dublin,1,2,1036.0,1,446.58,0,Lower Middle,Groceries/Perishables
8984,36,0,Carlow,0,4,0.0,40,691.79,0,Lower Middle,Transport
8985,57,1,Cork,0,1,0.0,0,,0,Lower Middle,Unknown
8986,41,1,Dublin,0,4,1085.0,71,197.39,0,Upper,Accommodation
8987,52,1,Kildare,0,4,0.0,0,,0,Lower Middle,Unknown
8988,63,1,Offaly,0,5,2649.0,79,500.17,1,Lower Middle,Accommodation
8989,70,1,Waterford,0,1,111.0,0,,0,Lower Middle,Unknown
8990,49,1,Wicklow,0,1,35.0,0,,0,Upper Middle,Unknown
8991,38,0,Wicklow,1,3,0.0,82,478.23,0,Lower Middle,Accommodation
8992,47,0,Dublin,1,4,1165.0,39,36.96,0,Upper Middle,Professional Services
8993,23,0,Dublin,0,3,2659.0,75,213.99,0,Lower Middle,Accommodation
8994,42,1,Kilkenny,0,5,0.0,0,,0,Lower Middle,Unknown
8995,30,1,Dublin,1,3,2829.0,32,771.06,1,Lower Middle,Clothing
8996,55,0,Limerick,0,1,0.0,3,722.11,0,Upper,Memberships
8997,63,0,Kerry,1,1,44.0,0,,0,Lower Middle,Unknown
8998,38,0,Kildare,1,3,7.0,57,385.61,0,Lower Middle,Entertainment
8999,50,1,Offaly,0,3,989.0,0,,0,Lower Middle,Unknown
9000,63,1,Dublin,0,1,0.0,1,99.28,0,Upper Middle,Education
9001,41,0,Dublin,0,5,0.0,47,733.16,0,Lower Middle,Transport
9002,37,1,Offaly,0,3,0.0,0,,0,Lower Middle,Unknown
9003,41,1,Dublin,0,4,1000.0,32,333.84,0,Lower Middle,Accommodation
9004,66,1,Kerry,1,5,0.0,0,,0,Lower Middle,Unknown
9005,20,1,Meath,0,2,0.0,7,123.74,0,Lower Middle,Transport
9006,28,0,Dublin,0,3,0.0,65,486.83,0,Lower Middle,Retail
9007,47,0,Dublin,0,1,881.0,1,833.83,0,Upper Middle,Transport
9008,58,1,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
9009,21,0,Kilkenny,0,3,0.0,0,,0,Upper,Unknown
9010,67,1,Dublin,0,4,45.0,29,182.22,0,Lower Middle,Utilities
9011,57,0,Dublin,1,5,0.0,1,877.18,0,Lower Middle,Clothing
9012,30,0,Tipperary,0,3,0.0,0,,0,Lower Middle,Unknown
9013,51,1,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
9014,47,1,Laois,0,2,210.0,6,401.02,0,Lower Middle,Accommodation
9015,25,0,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
9016,64,1,Dublin,0,1,0.0,3,89.15,0,Low,Entertainment
9017,53,0,Cork,0,5,0.0,2,817.48,0,Upper,Accommodation
9018,28,0,Mayo,1,1,0.0,14,480.05,0,Lower Middle,Retail
9019,59,1,Dublin,0,5,0.0,27,223.27,0,Lower Middle,Transport
9020,56,0,Cork,0,1,0.0,0,,0,Lower Middle,Unknown
9021,37,1,Cork,0,2,44.0,26,77.66,0,Upper,Transport
9022,69,0,Dublin,1,5,403.0,88,817.67,1,Upper Middle,Transport
9023,67,0,Dublin,0,1,2286.0,0,,0,Upper,Unknown
9024,63,0,Dublin,0,4,0.0,2,97.74,0,Upper Middle,Entertainment
9025,64,1,Dublin,0,2,1751.0,39,659.75,0,Lower Middle,Transport
9026,63,0,Limerick,0,2,0.0,14,14.24,0,Lower Middle,Accommodation
9027,20,0,Limerick,0,1,1919.0,93,287.68,0,Lower Middle,Transport
9028,40,0,Cavan,0,5,0.0,2,826.95,0,Upper Middle,Legal
9029,67,1,Laois,0,5,279.0,22,665.07,0,Upper,Accommodation
9030,58,1,Dublin,1,4,0.0,0,,0,Lower Middle,Unknown
9031,33,1,Carlow,0,4,8125.0,80,9.94,1,Lower Middle,Memberships
9032,29,0,Cork,0,2,2815.0,11,128.12,0,Lower Middle,Transport
9033,30,1,Waterford,0,5,3523.0,0,,0,Lower Middle,Unknown
9034,43,0,Louth,0,1,339.0,16,696.29,0,Lower Middle,Professional Services
9035,32,1,Dublin,1,2,90.0,31,632.96,0,Lower Middle,Accommodation
9036,65,1,Laois,0,1,1144.0,2,51.64,0,Lower Middle,Accommodation
9037,52,0,Dublin,0,5,151.0,88,547.48,0,Upper,Entertainment
9038,62,0,Tipperary,0,1,0.0,48,109.77,0,Lower Middle,Accommodation
9039,46,1,Longford,0,2,0.0,31,776.64,0,Upper Middle,Clothing
9040,53,1,Dublin,0,3,471.0,14,216.73,0,Lower Middle,Retail
